client_id,account_id,archetype,home_branch,preferred_day,branch_loyalty,counterparty_known_ratio,op_mix_retrait,op_mix_versement,op_mix_virement,op_mix_cheque,amount_mean_retrait,amount_mean_versement,amount_mean_virement,amount_mean_cheque,amount_std_retrait,amount_std_versement,amount_std_virement,amount_std_cheque,frequency_retrait,frequency_versement,frequency_virement,frequency_cheque,account_opening_date
1ecf8525-3222-46fe-9bc1-427006f12e67,add83451-7d6c-4679-9515-de8530d08459,small_business,BR-095,6,0.7072623061974184,0.6311033772457789,0.139085,0.584429,0.239461,0.037025,394.57,1067.49,1250.08,2180.74,60.0,120.0,210.0,300.0,7.17,25.24,8.95,0,2016-12-13
311292bd-d132-40ae-a0a6-d2fa220ae705,93265dca-92f8-4ad6-8922-fc49e8de4444,small_business,BR-058,17,0.7067152375013546,0.34635301683155467,0.187235,0.48254,0.286147,0.044078,531.21,564.67,1347.4,1765.28,60.0,120.0,210.0,300.0,8.03,27.2,9.19,2.2,2016-12-03
25f90e36-735e-4d73-a532-3c3db51ff17a,9c66fb6d-81f0-422b-8eef-21364db346d8,small_business,BR-080,5,0.6106904228266201,0.8688895163711359,0.178849,0.49651,0.283837,0.040804,488.98,739.71,1922.39,1522.59,60.0,120.0,210.0,300.0,4.01,29.4,6.52,2.81,2016-11-09
aaef9d6b-a148-407a-962f-a448ff9fbb46,c259588c-312a-4a6b-a1ea-380a8193eaac,small_business,BR-025,23,0.6245411464891465,0.5877399774038417,0.1653,0.603627,0.18302,0.048054,508.08,619.78,1107.65,2366.45,60.0,120.0,210.0,300.0,4.85,25.89,12.35,3.43,2021-03-10
ccb6502f-5fa3-413d-a93e-3ab740e8eba1,fb12fbe2-9351-4968-adca-f88489154688,small_business,BR-049,16,0.5419909936257798,0.4580212894791315,0.148484,0.496576,0.289009,0.065931,490.56,707.53,1966.33,1630.47,60.0,120.0,210.0,300.0,6.92,24.39,6.63,2.04,2017-08-20
c77c1318-6782-490d-bc21-db58ddfcd0fb,3bd7dad5-2169-49d9-995d-5c25c8f5a9e6,small_business,BR-045,8,0.6072687774560163,0.578709130741215,0.151095,0.540869,0.246861,0.061175,474.54,716.61,1476.94,2235.22,60.0,120.0,210.0,300.0,9.43,27.08,5.87,2.4,2020-12-02
4e0da0b0-084e-404f-8600-07308058a973,eb409060-bac6-4769-940d-5b0bde49dbc3,small_business,BR-018,20,0.711558437066324,0.5302741747113534,0.151397,0.492851,0.295214,0.060539,444.77,1055.09,2102.28,2715.4,60.0,120.0,210.0,300.0,5.62,21.4,7.18,2.43,2022-12-25
277a4c17-1017-43bd-a32e-91d22787365f,728491d7-5c77-4998-a98e-f67148af6b61,small_business,BR-050,30,0.5744633579669546,0.5524622069943699,0.135503,0.531693,0.279189,0.053616,489.4,888.95,1370.45,2457.35,60.0,120.0,210.0,300.0,7.07,21.25,8.14,2.51,2016-02-25
1ce70b4d-84a8-4d20-971e-fc266f0b04bb,57130cc7-9f1a-48f4-aa95-e445b0f69203,small_business,BR-038,22,0.49284273882517415,0.6532528166488429,0.150444,0.560528,0.245224,0.043804,486.43,760.52,2013.52,2195.0,60.0,120.0,210.0,300.0,4.63,27.25,10.91,1.31,2017-06-10
0304cd2e-5fab-4e70-90df-2cfed45882e6,307311eb-09b6-410b-b756-54adcc4a9299,small_business,BR-084,29,0.8394992879042356,0.7301073976980598,0.197021,0.459017,0.296673,0.047289,445.48,575.54,1422.29,2412.51,60.0,120.0,210.0,300.0,4.66,21.6,9.83,2.42,2023-02-10
24d1f044-e613-4c9d-a3e2-ba6dc4bde68a,6cc628c4-87dc-4f9b-8cd8-a18e23c8f20b,small_business,BR-050,5,0.6849675334386618,0.6899747361571963,0.213022,0.529547,0.216558,0.040873,480.17,647.57,1098.35,2188.62,60.0,120.0,210.0,300.0,6.44,23.07,2.69,2.23,2020-05-07
f742d432-9fb0-4c20-b2ad-3317570ffe5f,2cef7cd3-8c0c-4d2a-89a8-24406d439a0f,small_business,BR-148,10,0.8265263134345265,0.6673752229113763,0.139986,0.591911,0.232799,0.035303,488.1,812.56,1448.15,995.73,60.0,120.0,210.0,300.0,5.99,24.49,11.21,1.91,2021-09-21
4cb44b41-e8f1-4532-9ee1-64829787aca2,6f866cfe-9f88-41bc-b095-af2fd0eda30d,small_business,BR-138,18,0.6673899836013225,0.5120551313047829,0.137804,0.548559,0.257624,0.056013,524.21,494.91,1049.75,1875.27,60.0,120.0,210.0,300.0,6.17,20.2,6.31,2.03,2016-05-05
42ee5001-3ca0-46ed-a196-ed7d272a5045,9071455f-28b5-4490-9105-ff60b03a9bf9,small_business,BR-133,27,0.692336581533654,0.6385848205721043,0.144919,0.603087,0.211335,0.040659,491.76,724.13,1810.83,1118.08,60.0,120.0,210.0,300.0,4.66,19.4,6.99,2.85,2019-11-25
eaff45ce-6f95-4314-9939-ef659da95ed0,cfe93ccd-dc8c-4512-881c-27927ec5a0c9,small_business,BR-103,30,0.7527770589432529,0.6475457186999097,0.113128,0.541569,0.275617,0.069685,425.78,867.64,1511.89,1382.72,60.0,120.0,210.0,300.0,6.03,18.98,10.91,1.9,2020-08-15
586c51d4-dcc2-4c36-8e65-c3731e62149c,03db2950-e911-4982-9d6d-99c456c9275d,small_business,BR-087,28,0.6426823003061084,0.6072497914978462,0.187294,0.50961,0.226634,0.076462,549.89,932.82,1342.12,1501.0,60.0,120.0,210.0,300.0,3.54,25.87,9.63,1.36,2017-06-19
23585112-d3a9-4da3-9a0e-1da4f76259e3,0317b562-7f87-49b7-a418-6f22f97de5da,small_business,BR-038,26,0.6641876193860672,0.6004786180906604,0.209082,0.474539,0.264186,0.052193,762.41,580.45,891.7,1588.61,60.0,120.0,210.0,300.0,6.75,14.8,8.82,2.21,2020-05-03
4379fdf5-2529-4d40-9364-0290edbe4b9b,5ebd6fa1-6b4b-4a08-9162-28c1b497e52a,small_business,BR-095,9,0.5088895554219038,0.41573201809718074,0.131004,0.635318,0.192432,0.041245,368.98,962.44,1595.37,2168.83,60.0,120.0,210.0,300.0,8.28,22.82,2.59,4.63,2019-12-06
d5b20f0f-9a69-4afd-bb52-b86bd26adfc5,1bbd65db-6c05-4675-b222-1d818b96df8c,small_business,BR-039,25,0.5618577082681964,0.7219688985280862,0.115369,0.620746,0.2137,0.050184,395.6,696.53,1000.35,1782.16,60.0,120.0,210.0,300.0,3.61,29.84,10.64,1.55,2015-01-26
3aafdb44-478b-45f9-b04e-27b90fbd8eb4,d2c43f45-c88a-4bd3-b7a3-10d72b64b8e7,small_business,BR-051,8,0.6195719397857742,0.43641423893020603,0.088975,0.627949,0.2405,0.042575,524.47,980.31,1009.68,1842.54,60.0,120.0,210.0,300.0,5.81,25.3,9.57,2.95,2020-01-11
56973d20-9649-4ef2-9256-9d91df5c06bf,7fcc91bd-6d38-47d2-bce7-70167ce4ddc2,small_business,BR-055,20,0.822692726950633,0.6408178069063395,0.122915,0.577218,0.262071,0.037796,274.73,866.69,994.4,2434.93,60.0,120.0,210.0,300.0,11.19,22.36,7.24,3.04,2018-06-29
f01e9711-b352-40b7-ac85-704947acc9bd,84dae3cd-453f-474e-9f56-748a1eea85e1,small_business,BR-093,28,0.6078243943190869,0.6156055897163996,0.196989,0.47416,0.282051,0.046801,231.44,585.96,1047.23,1616.06,60.0,120.0,210.0,300.0,7.56,26.34,3.0,2.53,2022-09-07
f92fc823-96f4-4b05-8721-b422ce69657f,452955d3-95dc-48bb-b6ce-03a27e10e716,small_business,BR-087,9,0.5741505299953997,0.6486811854870179,0.176961,0.518263,0.263065,0.04171,520.9,1041.44,1757.27,997.06,60.0,120.0,210.0,300.0,8.86,30.33,8.56,2.61,2023-06-24
dd41f457-2b0e-419f-922d-2d90dd6f52e6,595e6ca8-de49-4d60-a738-53d768bd91ac,small_business,BR-057,29,0.7407261135715288,0.7204304290629447,0.135498,0.489148,0.301285,0.074068,381.93,618.93,1395.79,1463.43,60.0,120.0,210.0,300.0,3.08,18.79,6.79,1.93,2019-07-12
dc8b4f80-97c1-4884-a421-6bf84dd4d6e8,2604b8f5-6d1a-4762-a8b8-e63c8a5626c4,small_business,BR-070,1,0.4220734413010525,0.4785440608307744,0.148683,0.614155,0.168895,0.068268,850.68,821.24,1442.29,2426.71,60.0,120.0,210.0,300.0,7.98,20.91,8.35,1.91,2016-01-23
20d3767d-d95d-4e52-9de0-1ccebf0eb153,3aa649ac-3c28-41d2-9a3f-0493e106229a,small_business,BR-094,18,0.803825073477323,0.5920636979931386,0.142059,0.522902,0.285876,0.049163,579.1,719.42,889.29,1507.22,60.0,120.0,210.0,300.0,2.75,16.88,9.29,2.86,2021-03-19
90227115-6b35-4fb8-b167-e84d1eb00659,54bf970d-1ec5-41fe-bd38-f19a49ca02b4,small_business,BR-062,15,0.4544350707018623,0.6145660692193167,0.148701,0.576295,0.220123,0.054881,556.59,1119.69,1391.53,2216.42,60.0,120.0,210.0,300.0,1.49,29.38,5.36,2.1,2019-02-19
de93709c-8ace-41b6-a26c-559053bda243,c810eebe-f3ee-43ec-b7ea-76af8902f5ed,small_business,BR-140,11,0.5297842372155442,0.7387463402547279,0.151859,0.533847,0.255213,0.059081,463.96,671.35,1494.32,1709.47,60.0,120.0,210.0,300.0,5.01,24.61,10.9,2.49,2018-05-03
e5cce8f3-6a39-4e0a-b816-8e2c80b10c61,a73f1afb-dfab-4bfd-ba73-d84a50afe250,small_business,BR-096,8,0.6098715720845167,0.5749028313938632,0.129631,0.607149,0.216698,0.046523,661.73,1002.32,1768.16,1648.59,60.0,120.0,210.0,300.0,7.0,21.25,7.61,0.28,2016-03-20
54872cf5-372e-4d8a-90c5-25c7368719a3,8fd463ee-aa4a-4da9-b727-566ae9dd8162,small_business,BR-046,16,0.741441542772533,0.43047365436561597,0.131887,0.598861,0.218661,0.050591,441.23,377.13,1482.33,2026.36,60.0,120.0,210.0,300.0,6.89,22.99,9.3,1.6,2015-10-23
b9706151-5966-4465-bc09-a25cfb4bb4af,5357407f-667b-44d4-899d-fe5b12073442,small_business,BR-147,8,0.673807768928696,0.6023014758172603,0.169479,0.551505,0.222319,0.056697,568.7,728.96,1987.65,2484.66,60.0,120.0,210.0,300.0,3.96,19.88,7.1,0.52,2023-01-27
3e2b597d-f293-429f-a3ab-6846e07ee0b6,3c1efce5-6934-4044-a5c1-c6436818ac16,small_business,BR-120,29,0.5759133840759594,0.6493157222347056,0.167021,0.570624,0.219501,0.042855,566.5,931.84,1142.94,2267.34,60.0,120.0,210.0,300.0,3.33,24.45,9.7,0.99,2018-07-02
89265673-fb40-4239-8b7a-5b947274398c,f8607134-b1e9-439e-af6a-23f780eaa9e2,small_business,BR-041,30,0.8653442182784513,0.5783205855480665,0.173698,0.537835,0.233705,0.054761,575.03,733.22,1318.91,2430.93,60.0,120.0,210.0,300.0,3.18,32.05,6.78,2.04,2020-04-09
c7cd37c8-918e-4cf6-91b1-f39f6b6d8c33,98871bd7-4517-4657-9620-3a107469558f,small_business,BR-114,11,0.5639790528542927,0.5451440015147356,0.133073,0.593557,0.235964,0.037405,508.31,577.71,1414.09,2370.68,60.0,120.0,210.0,300.0,8.74,25.9,9.36,0,2019-05-02
da6cb12c-d455-40db-b9c6-b6710b0eff3e,c9a036d1-8231-4d29-a4f8-b2774a46faec,small_business,BR-060,12,0.4622247283004773,0.5959432160713567,0.141652,0.532693,0.264812,0.060842,542.27,979.85,1754.7,2144.23,60.0,120.0,210.0,300.0,4.03,11.81,9.63,0.2,2016-11-22
7caebad8-02f6-4d33-b368-a3a0f1a35ce0,bf7acb86-d07e-40ab-9b02-b1891f25d31d,small_business,BR-062,4,0.6550025633682484,0.7531305583752864,0.183099,0.484101,0.279689,0.05311,475.27,906.34,264.95,1610.46,60.0,120.0,210.0,300.0,7.48,22.5,6.11,0.14,2020-10-19
e6b78aeb-50e1-4c0b-84cd-1f89e1342471,47c26c47-71c8-4131-9899-cd9d5894f991,small_business,BR-059,14,0.6475101851739296,0.5885697737855473,0.122605,0.507357,0.329952,0.040085,544.88,712.32,891.52,2857.1,60.0,120.0,210.0,300.0,10.11,19.29,5.69,1.44,2021-08-21
909d6c33-5514-459b-8a50-37efbf25edc6,cd656b62-d94d-411f-a9a4-7f18f75b2292,small_business,BR-022,5,0.5542702021638138,0.7307786708101559,0.128141,0.514176,0.306457,0.051226,500.99,683.94,1427.55,2474.48,60.0,120.0,210.0,300.0,6.11,21.95,14.71,3.12,2016-04-19
3f4b1104-0200-4c76-80d2-7db03b17c7cc,a8e26544-19f0-48d3-b916-830a3b3a1c03,small_business,BR-101,18,0.7414399993135674,0.6256307399463096,0.170466,0.555172,0.235256,0.039105,723.57,868.71,740.14,2101.93,60.0,120.0,210.0,300.0,4.67,18.62,5.41,2.56,2022-02-06
a7e25fd0-fd58-49f3-974d-ca4ac03bc0ce,dda2c76a-a742-464d-89ff-cb70bb808df8,small_business,BR-034,24,0.6607543343654689,0.5765371784768805,0.157551,0.512351,0.272273,0.057825,544.51,941.83,1425.8,1527.66,60.0,120.0,210.0,300.0,3.71,17.86,9.51,2.4,2022-12-02
836b4a26-288e-403c-a231-88bbe7aab8d0,e3fc92ea-c0c5-475d-b3e7-2c7758462dbc,small_business,BR-041,1,0.5713819648436639,0.5718797826156053,0.18434,0.51642,0.247359,0.05188,420.65,843.74,1415.35,1007.66,60.0,120.0,210.0,300.0,4.93,12.53,14.51,3.49,2015-06-08
f7bbe762-7563-4b11-b7fd-1e0979dbae51,37c1d882-291b-40b7-91c7-4d6db13036c6,small_business,BR-034,1,0.7318707202922063,0.855935257455668,0.159925,0.446815,0.34051,0.05275,717.72,1019.3,2152.48,2739.69,60.0,120.0,210.0,300.0,6.77,24.17,10.43,2.64,2020-01-08
b4706e16-de40-41e9-a809-fe649fb019bc,fe3f5715-c004-4937-8602-7b76373491eb,small_business,BR-124,17,0.6543801086388482,0.6931634497349332,0.145783,0.481693,0.301295,0.071229,542.41,618.02,880.14,3053.69,60.0,120.0,210.0,300.0,7.42,26.67,7.79,1.34,2023-12-02
d528b4e2-a913-4093-a2af-297cb9b81415,ad78bd6b-6fd9-40b1-85da-c2b49ef81053,small_business,BR-026,18,0.5806497075857051,0.6018434661264244,0.143791,0.565197,0.235299,0.055713,609.07,762.5,1779.96,2388.65,60.0,120.0,210.0,300.0,6.67,11.06,9.53,0,2016-04-13
2429deb2-6d04-46f9-be12-f2105255df7d,82b1f658-158a-4152-a79e-a1a574592401,small_business,BR-144,12,0.610110375133573,0.5828733614000315,0.155482,0.555068,0.25058,0.03887,530.33,790.41,1502.28,1942.06,60.0,120.0,210.0,300.0,6.83,21.75,9.69,2.61,2021-06-05
16669518-0081-4475-a7b4-3a5746864702,9f4cbc27-c38d-400f-99cb-53ff24e0d0b4,small_business,BR-021,8,0.5389168904448347,0.5698641641968337,0.168985,0.496785,0.283833,0.050397,614.76,846.64,1230.51,2031.38,60.0,120.0,210.0,300.0,7.69,27.34,7.87,0.17,2015-01-24
c33ccced-cfad-4eb8-8f0d-d680c8318b62,ed5a9cc2-d6a6-4280-a52e-9b2e7fd32ecb,small_business,BR-126,21,0.6859185731105707,0.5535015312855291,0.180575,0.549632,0.21731,0.052483,592.77,618.14,1136.94,2753.46,60.0,120.0,210.0,300.0,4.62,24.52,4.73,2.29,2022-02-19
c2a712d0-c109-4383-8bdc-76bee4aea338,2794694e-f8bd-46a9-9305-d62b8e6aa962,small_business,BR-055,30,0.551897062139314,0.7168332755149335,0.159774,0.597498,0.199265,0.043463,485.89,962.68,1495.11,1978.46,60.0,120.0,210.0,300.0,5.49,25.79,8.2,2.41,2018-11-28
747ee74a-7767-4565-bd2a-fc15a238dae9,53a03165-086a-49bc-b983-b8457f808e46,small_business,BR-135,2,0.6941068720298791,0.7567874148132849,0.162914,0.554912,0.240404,0.04177,637.98,805.38,1355.82,2020.83,60.0,120.0,210.0,300.0,7.01,26.07,2.71,1.52,2018-07-12
91c1f7a6-a006-4a24-b762-d52411a78542,eb06052a-a5d9-49f6-a221-0decf976bffc,small_business,BR-053,27,0.7350899424302816,0.6390252254652226,0.164541,0.619696,0.171964,0.043799,600.85,106.19,1552.94,2039.4,60.0,120.0,210.0,300.0,9.49,23.89,7.59,1.45,2019-05-30
a59f31b2-770a-4769-98b2-457faa69d7d8,481368a7-3bff-43f1-9e07-751e57f5f0d7,small_business,BR-122,28,0.561832339959153,0.5072536694304374,0.160355,0.520918,0.267982,0.050745,526.82,1093.85,1134.66,1699.87,60.0,120.0,210.0,300.0,9.88,20.56,5.02,1.89,2021-07-08
8bf78ee7-d8d1-4e8c-830c-cb929437295c,2b5fd2b3-27c0-443f-b023-55c13b6834bf,small_business,BR-007,1,0.8701188246002816,0.743436450449603,0.152872,0.553099,0.254387,0.039642,501.07,839.23,1436.03,2344.85,60.0,120.0,210.0,300.0,10.05,17.66,5.11,1.99,2015-04-01
5a92b6c7-880a-4fc8-ad38-bac1b4ec8bc2,8471607c-cfda-4a37-a167-e113c492b477,small_business,BR-085,13,0.6441082592962276,0.8570492930964326,0.148702,0.485886,0.321228,0.044185,480.98,793.04,1260.95,2351.16,60.0,120.0,210.0,300.0,6.83,27.4,13.53,1.16,2015-10-12
0f096ab6-0100-43a9-a3d2-1a9ffb772977,5f7d0bf5-d3b3-4707-a46f-2d8ce316892d,small_business,BR-049,10,0.5683010588115345,0.7233970041013447,0.154519,0.57323,0.232384,0.039867,463.04,1232.45,1213.27,2207.43,60.0,120.0,210.0,300.0,7.03,25.66,8.01,0.73,2016-01-19
32eda0ce-7b5c-4f89-84a3-0c87ac8de7df,42ba8ae9-de3a-4b22-b812-e0a8db8c9c66,small_business,BR-028,28,0.6143881258880582,0.7336927787806754,0.147909,0.578594,0.227521,0.045976,584.96,945.75,754.7,2043.98,60.0,120.0,210.0,300.0,7.13,24.1,8.08,1.89,2021-05-21
04282f1f-75d1-4e69-be74-360a446ea156,86559730-6ebb-413f-a8a2-1e71060cf3e8,small_business,BR-079,22,0.4973725293606446,0.7801291448983528,0.097486,0.673183,0.18898,0.040351,569.07,1491.84,1284.3,2578.37,60.0,120.0,210.0,300.0,7.13,8.4,10.89,0.54,2018-06-19
b5eea17f-55c8-4761-916d-e0783218b0ac,c100b5de-9762-43eb-8388-7c4c3e62f16c,small_business,BR-110,17,0.6780735607863259,0.5617418628818827,0.128487,0.578152,0.252845,0.040517,646.67,815.52,1283.76,2401.18,60.0,120.0,210.0,300.0,7.01,24.22,0.6,1.6,2015-03-29
d982dfd4-6269-4cf6-900c-62ee48ac23a3,6b4e9134-7b8b-45a9-97dc-0dfa57c40b16,small_business,BR-114,22,0.6429073557021109,0.6779970792178004,0.174704,0.504342,0.261513,0.059442,436.51,874.32,973.92,2183.39,60.0,120.0,210.0,300.0,2.31,21.5,6.05,0.83,2015-07-20
47b4ef8d-9166-46c7-b93b-c5932bac34da,9b9500f2-6514-46f9-8c7f-1ad1f7d8bbf6,small_business,BR-138,10,0.5912343719589148,0.598282986573148,0.120911,0.597301,0.233162,0.048626,427.12,1066.62,1312.55,2303.42,60.0,120.0,210.0,300.0,3.42,26.14,8.07,2.7,2021-04-09
b47adcfa-6fc0-43a0-963b-afde2850e9d0,6a7117c6-1df0-4c4e-835d-f0ee9c5dbd00,small_business,BR-056,4,0.7729357192896641,0.5613169701598226,0.141854,0.581272,0.225007,0.051867,518.8,567.48,1039.11,2405.87,60.0,120.0,210.0,300.0,5.18,23.04,7.02,0,2017-04-28
0bd18c19-e2a6-4273-9f76-92ddfef109af,2ce26673-d3db-4196-b9fa-8f13e556ef21,small_business,BR-073,11,0.6867196125755107,0.5946141901165407,0.145158,0.412086,0.384769,0.057987,249.6,917.73,1383.64,2004.27,60.0,120.0,210.0,300.0,6.1,18.92,5.58,2.59,2017-02-02
7881376f-5882-467a-8e39-50cc8651c0c9,7eb7875b-b895-4d84-be02-bbc1c7508420,small_business,BR-121,20,0.7382722433262443,0.5826686359653125,0.159844,0.488892,0.301602,0.049662,585.8,637.57,986.01,1984.42,60.0,120.0,210.0,300.0,7.29,25.98,7.44,2.07,2017-07-17
52519b64-4aac-4025-b2c9-d732a368e32d,1c2747d4-2565-4e89-baca-bdca4928fad0,small_business,BR-134,22,0.6072581454046841,0.6988188983832336,0.155144,0.562665,0.230531,0.05166,393.2,756.09,1006.67,895.01,60.0,120.0,210.0,300.0,8.19,28.45,1.4,2.79,2020-07-25
e030121f-f7f1-46b9-9d28-0155bafb9cd6,69f7874b-d24d-4898-85d8-31bd8ea9cc2a,small_business,BR-114,7,0.5065678720931455,0.4966148663183913,0.124595,0.627668,0.204023,0.043714,470.41,807.84,1710.44,1538.62,60.0,120.0,210.0,300.0,7.39,16.25,4.35,2.73,2022-10-19
2684637c-e3f6-4549-8818-677d4dcf6767,93298bd2-b16f-4ece-9b1e-4d12685d9d79,small_business,BR-031,5,0.5890941539267509,0.639266690938787,0.208215,0.493191,0.250003,0.048591,493.94,450.22,1393.59,2358.09,60.0,120.0,210.0,300.0,4.53,20.51,6.37,2.36,2018-04-01
1c956e6f-ea12-4660-83c1-b49e01df99a1,c02bc657-e025-4b3c-b10a-3ad12087abb7,small_business,BR-116,27,0.6388308905770197,0.8000210093846467,0.130532,0.542902,0.278601,0.047965,605.93,1019.11,943.05,1653.24,60.0,120.0,210.0,300.0,8.32,29.15,13.48,1.94,2018-12-12
13670b1c-8bc4-4d7b-bd8b-476d400ba32d,f8377814-ca0e-4074-a3d1-6737880f4c04,small_business,BR-096,1,0.6915816883317257,0.8285172505970493,0.150391,0.56949,0.238322,0.041797,560.1,1028.65,1097.12,2764.68,60.0,120.0,210.0,300.0,7.8,22.46,10.74,0.29,2022-04-08
4232e372-b81a-4ed2-b4e3-507ddbcd5c76,945f126e-21dd-4dde-8b85-9e546c53b965,small_business,BR-078,9,0.7779523742575319,0.6950070958067456,0.132042,0.54175,0.275885,0.050324,488.23,924.68,1994.67,2286.4,60.0,120.0,210.0,300.0,6.11,30.32,0,0,2020-01-19
fe2bebca-c116-4275-b296-9e6ce70af320,49374bdd-9d09-48e7-a16c-a980507ce166,small_business,BR-063,1,0.5873033838737479,0.43376354698015107,0.159033,0.588449,0.20342,0.049097,610.35,702.18,1390.19,1563.96,60.0,120.0,210.0,300.0,4.03,25.75,2.09,1.22,2018-08-03
85997978-efc0-476e-bade-982901654d73,af8a1fc4-6574-4451-a9a1-e12991a352f2,small_business,BR-139,10,0.7319529595889425,0.6384455889218547,0.160931,0.535541,0.247732,0.055796,386.4,485.06,1956.6,1923.2,60.0,120.0,210.0,300.0,8.0,21.04,8.31,2.5,2016-07-18
2096cf8f-475a-41ea-b491-6481aed9c911,54ffab33-ff7a-41e7-8f02-7fea68efcab1,small_business,BR-058,24,0.5707672739087234,0.7481498314144861,0.167685,0.544364,0.242965,0.044985,501.5,603.38,1643.94,2240.89,60.0,120.0,210.0,300.0,5.44,16.6,5.94,2.3,2015-08-06
d2a31c8f-66fc-4930-b8c2-a60d0a1f8c0b,e5e15072-ba3a-45bd-9be3-a53a397c13fe,small_business,BR-062,30,0.6027535938823765,0.4615895639423562,0.191114,0.43271,0.312886,0.063291,510.2,1033.87,1934.38,2111.39,60.0,120.0,210.0,300.0,4.61,13.18,10.64,3.2,2022-08-29
94d06a8f-c562-4b8f-a15d-d69aa327a5e2,7062fb96-6b36-4adf-9404-0868de1289b3,small_business,BR-027,13,0.5650012818999333,0.7505157525883551,0.15993,0.554281,0.238697,0.047093,532.92,747.74,1835.63,1729.39,60.0,120.0,210.0,300.0,6.52,12.71,10.09,0.9,2023-10-30
c1fca214-33d5-47c9-ad6c-7cd23eaf5def,bb72c357-8fd0-48f0-8fcb-b40224872129,small_business,BR-090,1,0.5741231245759979,0.4897244814896896,0.106225,0.603474,0.234659,0.055642,485.58,1243.05,1474.29,2010.08,60.0,120.0,210.0,300.0,5.91,26.57,11.83,0.44,2022-08-29
aa9ee317-4aef-4c07-a2c9-fabc57c8899b,61fb1288-760d-42cc-9c26-ff55f9d1af41,small_business,BR-007,30,0.8161420194078645,0.466623372539139,0.136842,0.554167,0.248618,0.060372,473.44,756.35,2326.2,1052.85,60.0,120.0,210.0,300.0,4.99,12.73,2.67,0.42,2018-08-07
6a81d1d5-ad78-4b27-8263-c7baf49e0304,5c839abb-40e1-4f2d-8dda-d95e7154f20a,small_business,BR-106,14,0.691542325999846,0.672565958376857,0.167987,0.529408,0.266937,0.035668,722.27,927.86,1248.66,1765.8,60.0,120.0,210.0,300.0,4.06,21.59,11.03,1.65,2020-01-29
49032008-6657-448d-a976-928b962cf025,2ac36573-0247-4041-94c2-0d84c759c583,small_business,BR-062,6,0.6097336711503757,0.5766422162267867,0.163184,0.582864,0.207275,0.046677,543.26,549.65,1174.61,1142.82,60.0,120.0,210.0,300.0,6.62,28.46,10.87,1.6,2017-06-13
677570e0-e4b0-48db-b4e3-b9875af84f6d,da893b27-7a1c-4d53-aa10-60d98dcc903b,small_business,BR-127,1,0.7084749982428966,0.6034918413036799,0.157996,0.584235,0.204316,0.053453,535.5,945.22,1908.42,2562.83,60.0,120.0,210.0,300.0,8.73,21.57,5.35,1.62,2017-01-10
9c379192-b27b-412f-a553-484acf11ea50,a31c7bcc-41d9-4bbe-8f0b-3fb0267f1038,small_business,BR-139,1,0.6218552838195507,0.6158274025396254,0.168024,0.584228,0.211276,0.036473,507.79,825.02,1468.84,1737.67,60.0,120.0,210.0,300.0,4.18,30.66,10.68,2.26,2023-05-09
fcce5768-a647-44f7-976e-9ab316b1e5d6,dcc3ed63-6e5f-4435-923b-a562b27db1e2,small_business,BR-078,4,0.6640881741944991,0.608062888794425,0.140457,0.549655,0.263195,0.046693,573.68,483.74,1797.51,648.79,60.0,120.0,210.0,300.0,2.0,14.8,6.06,1.39,2017-05-18
081548fa-bcff-4ced-a27e-4f1510d426c5,31186ffb-17a9-4b0c-b575-f26f167dc4b3,small_business,BR-001,9,0.5375124079490374,0.6638008156454805,0.123995,0.61267,0.199255,0.064079,563.19,899.3,1203.61,2154.59,60.0,120.0,210.0,300.0,5.56,19.94,10.76,1.16,2020-09-05
2f18906f-9ce9-40ca-a6d1-6407df778f5b,0467b22f-a95a-4d08-bbdd-951b020895b3,small_business,BR-077,3,0.5888757295731994,0.6343266654501292,0.144317,0.618347,0.175036,0.062299,352.88,843.31,1663.55,2057.62,60.0,120.0,210.0,300.0,8.36,21.35,15.31,2.83,2020-03-22
a00fe0c7-39e6-4f09-89bf-a4e180e8307f,d86e916f-e90f-4d93-999c-9f852d87f020,small_business,BR-027,17,0.648193724270571,0.6614423785531233,0.169893,0.50215,0.273611,0.054346,588.86,1005.92,1656.19,2109.39,60.0,120.0,210.0,300.0,7.85,18.08,5.99,1.31,2016-09-02
7f27a140-d918-49ca-88c2-f83a300089f6,da6e187e-cd21-4c9e-adfa-065ca96bdc03,small_business,BR-073,22,0.5775157754312692,0.5434656607090388,0.194137,0.494728,0.27368,0.037455,524.7,851.65,1553.14,2111.48,60.0,120.0,210.0,300.0,4.63,19.63,6.72,1.07,2021-10-26
733cd7b0-858a-4bb8-a14d-631e0929187b,5271d03c-e406-4fb2-9203-4f1e1cbeed9b,small_business,BR-091,11,0.4952045183435424,0.7126465613327326,0.153373,0.583652,0.211444,0.051531,430.73,1003.43,1701.43,1468.84,60.0,120.0,210.0,300.0,5.52,28.58,4.58,3.55,2016-11-04
b5547b9d-942b-40db-9cc0-8d0e195d0df9,256320f3-4703-43d1-9229-b6227b9ebe33,small_business,BR-008,15,0.5951792311099255,0.7347308225821235,0.118461,0.606717,0.236026,0.038795,595.64,843.87,1780.45,1932.8,60.0,120.0,210.0,300.0,6.09,24.54,6.57,1.12,2020-12-28
